id,brand,name,country,price,size,slug
eaa24e08-476d-4886-a7da-315f940eefed,CLE Corojo,CLE Corojo 2012 5 x 50,Honduras,5.95,Robusto,cle-corojo-2012-5-x-50
24f363a1-d8ca-491f-9c64-4b9b3bc08db7,CLE Corojo,CLE Corojo 2012 5 3/4 x 46,Honduras,5.5,Toro,cle-corojo-2012-5-3-4-x-46
e5b57991-8c42-409b-81d1-8642a06cf694,CLE Corojo,CLE Corojo 2012 6 x 60,Honduras,6.95,Toro,cle-corojo-2012-6-x-60
c4f9f932-a4d5-46ba-84a8-32aca357f6c4,CLE Cuarenta,CLE Cuarenta 2012 46 x 5 3/4,Honduras,5.6,Toro,cle-cuarenta-2012-46-x-5-3-4
be7e60b3-53ae-4797-8f3a-4a27b1168a78,CLE Cuarenta,CLE Cuarenta 2012 Sixty,Honduras,6.6,Grande,cle-cuarenta-2012-sixty
41a30ff4-a8c8-4c79-81bf-3175c3415e89,CLE Habano,CLE Habano 11/18,Honduras,8.16,Figurado,cle-habano-11-18
3666ce9a-db6e-4405-a645-b42fb815ab22,CLE Prieto,CLE Prieto 50x5,Nicaragua,7.26,Robusto,cle-prieto-50x5
280e8ed3-c582-448b-acad-4eb3fd96b4b2,CLE Prieto,CLE Prieto 60x6,Nicaragua,9.36,Grande,cle-prieto-60x6
1a48228c-ede8-4bde-aafa-78c3c769f2c8,CLE Prieto,CLE Prieto 50x5,Nicaragua,7.26,Robusto,cle-prieto-50x5-1
8d19e367-8d0e-47d4-8b45-ca4d4f40e8f1,Cloud Hopper,Cloud Hopper No. 53,Nicaragua,6.95,Corona,cloud-hopper-no-53
c0108729-c135-4dcf-aa41-8058da70ab0e,Cloud Hopper,Cloud Hopper No. 485,Nicaragua,7.25,Robusto,cloud-hopper-no-485
7b179ea3-ba4f-433c-a441-cee17facb7f2,Cloud Hopper,Cloud Hopper No. 53,Nicaragua,6.95,Corona,cloud-hopper-no-53-1
1c8078cf-2663-4d18-b8eb-3ed1ec25c998,Cohiba,Cohiba Novedosos,Cuba,,Toro,cohiba-novedosos
bd2e6702-1a1d-4155-ba4f-02a89fd7cd5e,Cohiba,Cohiba Siglo I,Cuba,,Petit Corona,cohiba-siglo-i
36ee9f50-359e-4647-95f3-19ae5fccdf54,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv
4aed3724-d617-4d9f-9fbb-6e6cda4fb59d,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos
183ff3fa-d939-4928-a78b-fa72b792d2be,Cohiba,Cohiba Novedosos,Cuba,,Toro,cohiba-novedosos-1
49e2ec5c-42dd-46d0-bb93-bcad93556327,Cohiba,Cohiba Siglo VI,Cuba,,Toro,cohiba-siglo-vi
a18237ec-06e8-4206-b0b9-d1f99cb642ac,Cohiba,Cohiba Maduro 5 Secretos,Cuba,,Petit Corona,cohiba-maduro-5-secretos
c64726c6-3c81-44c7-8e96-d639d6680c8b,Cohiba,Cohiba Medio Siglo,Cuba,,Miscellaneous,cohiba-medio-siglo
fdd6beeb-1b95-418e-91bf-709b358fac4a,Cohiba,Cohiba Riviera Robusto,Nicaragua,19.99,Robusto,cohiba-riviera-robusto
e7027a5a-bd56-45fb-8971-5cd017d8e183,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra
a29b83cf-ab9e-4f52-87b4-ae58cff9e44e,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero
7ca3eb6b-b475-467e-9736-7791433186bf,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido
0800910c-2e6c-4718-b023-6d7ad52120a6,Cohiba,Cohiba Maduro 5 Genios,Cuba,,Toro,cohiba-maduro-5-genios
5e11c08e-329c-40c2-9e31-d0551aee7133,Cohiba,Cohiba Maduro 5 Secretos,Cuba,,Petit Corona,cohiba-maduro-5-secretos-1
7377b96a-39ad-4cf4-93bf-894f1468b51b,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-1
1103a179-cd3e-45a2-a69d-842de7d41b16,Cohiba,Cohiba Maduro 5 Genios,Cuba,,Toro,cohiba-maduro-5-genios-1
54ac9c8f-85a7-4730-a79d-41f5587ac29e,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto
bf940585-98eb-4649-920e-24a978d2a5e7,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii
d4f30241-b166-47e6-8e99-2d6850136e4d,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-2
7776f4d5-5564-46e0-97ac-ba9d7204ce1d,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra-1
50597e8f-b2c2-4246-ad0a-2530c4d3c260,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv-1
22a41695-5700-4cfb-90ad-068ced631e55,Cohiba,Cohiba Serie M Prominente,U.S.A.,29.99,Churchill,cohiba-serie-m-prominente
7ece6b8b-0b77-414b-96f9-0f7123fb2089,Cohiba,Cohiba Siglo II,Cuba,,Petit Corona,cohiba-siglo-ii
9482111f-623c-4830-85ce-fdf567d61126,Cohiba,Cohiba Siglo VI,Cuba,,Toro,cohiba-siglo-vi-1
1b052fc8-41da-46bd-85ab-c137534f2a73,Cohiba,Cohiba 55 Aniversario Edición Limitada 2021,Cuba,,Toro,cohiba-55-aniversario-edici-n-limitada-2021
69e138d7-0f9a-4e17-a1df-c011038349fc,Cohiba,Cohiba 55 Aniversario Edición Limitada 2021,Cuba,,Toro,cohiba-55-aniversario-edici-n-limitada-2021-1
d409d5a3-b8d6-422f-934e-8f42dbd93a74,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-1
555390af-6726-4d98-aeb9-efdc15b73e85,Cohiba,Cohiba Medio Siglo,Cuba,,Miscellaneous,cohiba-medio-siglo-1
4db0f3ca-d83c-4fcc-bc2a-71ad5f99f39d,Cohiba,Cohiba 55 Aniversario Edición Limitada 2021,Cuba,,Toro,cohiba-55-aniversario-edici-n-limitada-2021-2
c4b01896-343d-4733-9157-8c6c05f393a8,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra-2
e351e3d7-83a4-466c-92ed-e623605415b2,Cohiba,Cohiba Connecticut Gigante,Dominican Republic,24.99,Grande,cohiba-connecticut-gigante
97cf6d4e-1b84-4185-970a-03e57f2f120c,Cohiba,Cohiba Corona,Dominican Republic,18.79,Petit Corona,cohiba-corona
c7794a02-2357-4bc9-b1e2-fb9b58dd9ec2,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-1
e3cfb8e7-be19-4a1d-911f-589fede86fa0,Cohiba,Cohiba Siglo I,Cuba,,Petit Corona,cohiba-siglo-i-1
fa81ecdf-0001-4c2a-bd6e-29b923b1595e,Cohiba,Cohiba Maduro 5 Genios,Cuba,,Toro,cohiba-maduro-5-genios-2
796df03d-2e65-4b52-b589-c3444fe03cb4,Cohiba,Cohiba Maduro 5 Secretos,Cuba,,Petit Corona,cohiba-maduro-5-secretos-2
6941dca3-672f-4140-843b-c54bb1a543b1,Cohiba,Cohiba Maduro 5 Genios,Cuba,,Toro,cohiba-maduro-5-genios-3
18426456-ac33-4792-8291-47f553ca0c8c,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-3
5439ea90-fbd1-4977-aff6-0a9313b2c0f2,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-4
e3eea16e-06df-4247-b8bc-37cec99a727f,Cohiba,Cohiba Serie M Corona Gorda,U.S.A.,29.99,Toro,cohiba-serie-m-corona-gorda
e6f57114-bb3e-4e5d-8dd1-d53ccfe443ee,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii-1
d38a9d4c-25bd-452e-a17f-934a604ba60f,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv-2
a6886a46-9c7d-4d51-b827-35448a4216aa,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-1
6edf38aa-1023-479d-8a9f-b557b6cd9189,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-2
1559d868-44cc-41fb-9b28-1f26fc4d1062,Cohiba,Cohiba Siglo VI,Cuba,,Toro,cohiba-siglo-vi-2
403c0cae-5f9d-4315-9d67-9a35ba61b815,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra-3
99a87c47-19a3-45a4-ac87-7d153bd47051,Cohiba,Cohiba Churchill,Dominican Republic,23.69,Churchill,cohiba-churchill
ecf68c54-5042-45e5-863b-785b57ddc150,Cohiba,Cohiba Behike BHK 52,Cuba,,Robusto,cohiba-behike-bhk-52
5b77de96-fdb7-41e5-baad-e6165328b110,Cohiba,Cohiba Behike BHK 54,Cuba,,Toro,cohiba-behike-bhk-54
e9e072f2-a431-49bc-bc58-3cfd78a091d1,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii-2
6dd3a4db-43b4-47a2-b20e-3745282efd8a,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-5
3c4382f0-48a6-484a-a2d3-d10054f6a930,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv-3
2e973b14-d6b2-45a9-9fc2-3a98b3e3fdb1,Cohiba,Cohiba Siglo II,Cuba,,Petit Corona,cohiba-siglo-ii-1
ab30975a-1c3e-4c3c-b35d-d66210f20777,Cohiba,Cohiba Serie M Toro,U.S.A.,29.99,Toro,cohiba-serie-m-toro
5727ca4e-4597-4be9-8ea1-6de48a23f68d,Cohiba,Cohiba Serie M Toro,U.S.A.,29.99,Toro,cohiba-serie-m-toro-1
30300183-5f41-401b-a873-d16cad401d13,Cohiba,Cohiba Behike BHK 56,Cuba,,Toro,cohiba-behike-bhk-56
bfce8072-43fa-416b-a09b-dbffb12bb649,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-3
59a1396a-381c-4fb4-b01f-6c3d47d041a4,Cohiba,Cohiba Corona Especial,Cuba,,Panetela,cohiba-corona-especial
56a12737-502d-43ec-b83e-d13fc8937a50,Cohiba,Cohiba Siglo II,Cuba,,Petit Corona,cohiba-siglo-ii-2
ac57dc87-4f69-4313-919a-b66ea847df53,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-2
42270c77-837a-4036-a6a7-03b6812eeaae,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-3
e543fee7-d80f-4c0b-9f86-edf52200e979,Cohiba,Cohiba Siglo VI,Cuba,,Toro,cohiba-siglo-vi-3
972838d9-1ed3-41fa-a08f-8edf64996b2f,Cohiba,Cohiba Gran Royale Robusto Royale,Honduras,25.99,Toro,cohiba-gran-royale-robusto-royale
4733c832-6176-40c2-8dc2-8179c33c56d1,Cohiba,Cohiba Medio Siglo (Tubo),Cuba,,Miscellaneous,cohiba-medio-siglo-tubo
7054f83a-2b65-4128-b93f-e1abecf36009,Cohiba,Cohiba Royale Gran Royale,Honduras,23.99,Robusto,cohiba-royale-gran-royale
e3fc655a-92d5-4ea4-8d1a-97c2d3273070,Cohiba,Cohiba Royale Toro Royale,Honduras,28.99,Toro,cohiba-royale-toro-royale
95b3b00f-83db-4176-8cb2-751beb6298fd,Cohiba,Cohiba Royale Robusto Royale,Honduras,25.99,Toro,cohiba-royale-robusto-royale
0b9846dc-6805-419a-a886-7af7a3125844,Cohiba,Cohiba Royale Gran Royale,Honduras,23.99,Robusto,cohiba-royale-gran-royale-1
390307dc-d046-4efe-9a6f-d0d040cee341,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra-4
bf08b179-b96d-4b57-86d9-d1cdadab72de,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-4
9b7e6082-6bee-408c-98e5-0a45e4ebc794,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-2
30089b7a-c1f6-45f9-a921-93ed04c361b4,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii-3
b8b29bb8-d182-4d5f-bd81-8aa73cf2b763,Cohiba,Cohiba Majestuoso 1966,Cuba,,Toro,cohiba-majestuoso-1966
f9dedee6-f70c-4c33-8153-221a13a67430,Cohiba,Cohiba Siglo I,Cuba,,Petit Corona,cohiba-siglo-i-2
51513200-076e-40ee-97e5-7e61c44160cf,Cohiba,Cohiba Siglo VI,Cuba,,Toro,cohiba-siglo-vi-4
daddb6c8-e022-4fb6-8e0f-ddf2abc9e730,Cohiba,Cohiba Siglo II,Cuba,,Corona,cohiba-siglo-ii-3
e82f9d93-9b4e-4b59-af18-e0ee03c98efa,Cohiba,Cohiba Siglo V (Tubo),Cuba,,Lonsdale,cohiba-siglo-v-tubo
495d90f1-ac49-446a-87bf-084c66ab73d4,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-4
72e10ebb-08c2-48f5-8db8-9e77d8afe0fe,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-3
4a412a7e-0dbb-4493-9885-9082530c8fb5,Cohiba,Cohiba Medio Siglo (Tubo),Cuba,,Miscellaneous,cohiba-medio-siglo-tubo-1
a6987444-ed1a-4e8d-969d-c4550c3fbf5a,Cohiba,Cohiba Behike BHK 52,Cuba,,Robusto,cohiba-behike-bhk-52-1
72510237-647b-4ee7-93ca-da3ff6f499e1,Cohiba,Cohiba Connecticut Crystal Robusto (Tubo),Dominican Republic,20.99,Robusto,cohiba-connecticut-crystal-robusto-tubo
e940d406-269e-42ab-95a6-30783b454ccd,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-4
f6fc15c9-7a67-4c0a-ab8f-52979caa8149,Cohiba,Cohiba Connecticut Gigante,Dominican Republic,22.99,Grande,cohiba-connecticut-gigante-1
05f9f136-f36f-4e6a-88b1-9f4e0eff9ce1,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-5
264bf3eb-0452-44ee-b8eb-f871f44b7a65,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv-4
d367435f-513a-4a13-931b-5eb2c18c3f9e,Cohiba,Cohiba Blue Churchill,Dominican Republic,11.79,Double Corona,cohiba-blue-churchill
891a1884-c511-4ee1-9281-bfa501f51b4a,Cohiba,Cohiba Macassar Double Corona,Dominican Republic,28.99,Churchill,cohiba-macassar-double-corona
017f4058-4442-4ae8-b26f-4bedf8ee2f2c,Cohiba,Cohiba Connecticut Crystal Robusto (Tubo),Dominican Republic,20.99,Robusto,cohiba-connecticut-crystal-robusto-tubo-1
55d49f7f-9095-4d40-9eea-f1405dc1ae74,Cohiba,Cohiba Connecticut Gigante,Dominican Republic,22.99,Grande,cohiba-connecticut-gigante-2
43c8f0c0-497c-403f-9d39-19e2ebf06158,Cohiba,Cohiba Connecticut Robusto,Dominican Republic,19.99,Toro,cohiba-connecticut-robusto
b560410c-8665-42f8-928b-5edcc3b5bdf5,Cohiba,Cohiba Connecticut Toro,Dominican Republic,21.99,Toro,cohiba-connecticut-toro
0435da13-0cb9-4e49-b543-2be2da43ac40,Cohiba,Cohiba Macassar Toro Grande,Dominican Republic,24.99,Toro,cohiba-macassar-toro-grande
aee5a460-ac27-4832-976d-69fcf1c9c1e1,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-5
ba0633f9-891d-4c85-a4d9-98cfd55952a7,Cohiba,Cohiba Blue Rothschild,Dominican Republic,9.49,Robusto,cohiba-blue-rothschild
5a97fcc7-9a08-41c3-bb2b-83cdd9627e16,Cohiba,Cohiba Nicaragua N60,Nicaragua,17.79,Grande,cohiba-nicaragua-n60
e7657125-ff67-4d29-9afc-297dd67569a4,Cohiba,Cohiba Macassar Toro Grande,Dominican Republic,24.99,Toro,cohiba-macassar-toro-grande-1
3ec2fa95-2c2f-411f-aa3c-e4d41dbbf4b5,Cohiba,Cohiba Macassar Double Corona,Dominican Republic,28.99,Churchill,cohiba-macassar-double-corona-1
9fad1710-aabb-495b-a4b2-5c8025915eb6,Cohiba,Cohiba Macassar Gigante,Dominican Republic,26.99,Grande,cohiba-macassar-gigante
75ae09a4-2584-4bd7-b936-cf54e2cde3fc,Cohiba,Cohiba Siglo I (Tubo),Cuba,,Petit Corona,cohiba-siglo-i-tubo
4f7be415-d1fa-4c78-9a01-a8d113283275,Cohiba,Cohiba Siglo VI (Tubo),Cuba,,Toro,cohiba-siglo-vi-tubo
6e22e0d8-6182-41b6-8404-ba87ee768f4f,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii-4
4f0f4862-c0e0-4e38-bb74-6001fe148159,Cohiba,Cohiba Crystal Corona,Dominican Republic,18.99,Corona,cohiba-crystal-corona
c3a562f6-9be0-400a-8043-47e1163e1493,Cohiba,Cohiba Maduro 5 Genios,Cuba,,Toro,cohiba-maduro-5-genios-4
8e8d2ca0-595f-48ac-b13f-afe1aafe3165,Cohiba,Cohiba Siglo V (Tubo),Cuba,,Lonsdale,cohiba-siglo-v-tubo-1
ceaacc94-f635-477d-835a-defefff8c840,Cohiba,Cohiba Medio Siglo,Cuba,,Miscellaneous,cohiba-medio-siglo-2
6b2c0950-4b03-4bfb-9f8d-5ac6ec5b90a5,Cohiba,Cohiba Nicaragua N45,Nicaragua,11.99,Miscellaneous,cohiba-nicaragua-n45
285e34a4-3cf6-4080-ae32-400d30eb03b9,Cohiba,Cohiba Medio Siglo,Cuba,,Miscellaneous,cohiba-medio-siglo-3
73674f0a-9353-4dac-b3b2-cced9a21ddbc,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv-5
70c05b06-7e6a-400e-afb3-47a76d487ad8,Cohiba,Cohiba Corona Minor,Dominican Republic,11.99,Petit Corona,cohiba-corona-minor
8fae1ddc-b772-453c-ac5c-3c93d8fe990e,Cohiba,Cohiba Siglo VI (Tubo),Cuba,,Toro,cohiba-siglo-vi-tubo-1
3130c9b0-cf75-442e-9c90-828c67ee8ec4,Cohiba,Cohiba Siglo VI (Tubo),Cuba,,Toro,cohiba-siglo-vi-tubo-2
ac3a4c26-2c75-42e0-ab33-81c5b1749a3a,Cohiba,Cohiba Siglo II (Tubo),Cuba,,Corona,cohiba-siglo-ii-tubo
b8ae410d-1b51-4472-b624-0aadc1762d69,Cohiba,Cohiba Talismán Edición Limitada 2017,Cuba,,Toro,cohiba-talism-n-edici-n-limitada-2017
9ffdbe67-a13d-4ff1-988f-4a04f7edbae2,Cohiba,Cohiba Talismán Edición Limitada 2017,Cuba,,Toro,cohiba-talism-n-edici-n-limitada-2017-1
4a5c7b9e-949e-472c-a395-7a6b57b39e41,Cohiba,Cohiba Pirámides Extra (Tubo),Cuba,,Figurado,cohiba-pir-mides-extra-tubo
a3d40eee-51be-42da-8a59-3b3b83e6f501,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-5
ea1d39f5-cf5b-400f-9793-8e07e5dd263a,Cohiba,Cohiba Siglo I (Tubo),Cuba,,Petit Corona,cohiba-siglo-i-tubo-1
3c66853f-3909-41f3-b56f-80a5b7d0184c,Cohiba,Cohiba Blue Robusto,Dominican Republic,9.99,Toro,cohiba-blue-robusto
7e4aa42b-b4af-4055-a286-4ea4f32aade1,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-6
00705dc0-dc78-4a00-b521-1ba35845b762,Cohiba,Cohiba Maduro 5 Mágicos,Cuba,,Robusto,cohiba-maduro-5-m-gicos-7
e0e0f882-629f-4390-8431-5d54138e8e30,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-6
245160ea-87e0-4dae-a6db-299cb388a2bd,Cohiba,Cohiba Medio Siglo (Tubo),Cuba,,Miscellaneous,cohiba-medio-siglo-tubo-2
d5a58bbe-a306-469f-b12d-280b755e599a,Cohiba,Cohiba Medio Siglo,Cuba,,Miscellaneous,cohiba-medio-siglo-4
2b1ccad2-27a2-4ba9-b826-1f6a192034ab,Cohiba,Cohiba Nicaragua N45,Nicaragua,11.49,Miscellaneous,cohiba-nicaragua-n45-1
ae19171a-f679-484f-afe7-7d8bc2f5e02f,Cohiba,Cohiba Siglo IV,Cuba,,Toro,cohiba-siglo-iv-6
8c9282e2-7af1-488a-93af-c1eba0ded6cf,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-6
af4359d9-38f3-449f-ae2e-1885500dcf04,Cohiba,Cohiba Nicaragua N54,Nicaragua,14.99,Toro,cohiba-nicaragua-n54
86b0a306-1dc9-4126-9629-62bf42e986df,Cohiba,Cohiba Medio Siglo,Cuba,,Miscellaneous,cohiba-medio-siglo-5
10a606f0-a757-4c88-bb86-558a9bbb2429,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-7
b0cb4fe3-e742-4869-9e54-9f433ff2b5a1,Cohiba,Cohiba Exquisito,Cuba,,Miscellaneous,cohiba-exquisito
a6e505db-8645-4ca2-ae02-5a9e1c8e41e1,Cohiba,Cohiba Siglo VI (Tubo),Cuba,,Toro,cohiba-siglo-vi-tubo-3
3d58deca-4e5b-4a1d-a39e-8f52d6a0a86b,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii-5
fff200f8-dbbd-44f7-9e72-8269641fb4e3,Cohiba,Cohiba Corona Especial,Cuba,,Panetela,cohiba-corona-especial-1
26e04f9a-f45c-49bd-8544-f86b4d0b8a9a,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra-5
e1c945f7-9689-43d1-9e42-e06b8b01c2db,Cohiba,Cohiba Siglo I,Cuba,,Petit Corona,cohiba-siglo-i-3
cbb811e8-1966-49a5-b810-b927478b99c6,Cohiba,Cohiba Nicaragua N60,Nicaragua,15.49,Grande,cohiba-nicaragua-n60-1
c00df4df-1f7d-4423-8c87-2eacf2958f6f,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-7
bb831da6-9ce3-438f-9b35-383e6fd34cab,Cohiba,Cohiba Nicaragua N45,Nicaragua,10.39,Miscellaneous,cohiba-nicaragua-n45-2
d8137f95-a9f4-4ed1-811b-68c6536d177c,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-8
b09a5af0-40d0-4fa3-8d07-31776cdf020b,Cohiba,Cohiba Exquisito,Cuba,,Miscellaneous,cohiba-exquisito-1
362279b0-aa21-4be4-a404-c3491c5a6b5a,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-6
ded05876-342b-42fb-96b3-c23a2aa7aa01,Cohiba,Cohiba Pirámides Extra,Cuba,,Figurado,cohiba-pir-mides-extra-6
f206b79a-a112-4e46-b496-91d7242d7251,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-8
e83d53d1-6dfe-41ba-b248-16b070c4f988,Cohiba,Cohiba Corona Especial,Cuba,,Panetela,cohiba-corona-especial-2
7434be07-ef8c-418a-bf29-0977a6221a8e,Cohiba,Cohiba Panetela,Cuba,,Miscellaneous,cohiba-panetela
e8019142-1fbb-4b86-88ea-8fa2cb740d2d,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-7
90148230-9a17-4db7-8981-9ff793b82a48,Cohiba,Cohiba Robusto,Cuba,,Robusto,cohiba-robusto-9
1a2c0273-7af9-4b65-8f14-a87fc13ded3a,Cohiba,Cohiba Siglo VI (Tubo),Cuba,,Toro,cohiba-siglo-vi-tubo-4
b33f7798-d9cf-4111-9556-1463336fefe4,Cohiba,Cohiba Churchill,Dominican Republic,19.09,Churchill,cohiba-churchill-1
b7333d8d-33c3-4dc5-9b59-4c3b5b262abc,Cohiba,Cohiba Siglo III,Cuba,,Corona,cohiba-siglo-iii-6
54bff228-fef2-4b33-bdb8-efe70f76d03f,Cohiba,Cohiba Crystal Corona,Dominican Republic,16.49,Corona,cohiba-crystal-corona-1
a0aec6b2-8dfa-4086-b83f-a6f4fdf4ca45,Cohiba,Cohiba Corona Especial,Cuba,,Panetela,cohiba-corona-especial-3
329fd33a-8b2b-4fdc-a76a-89a637192b73,Cohiba,Cohiba Siglo V,Cuba,,Lonsdale,cohiba-siglo-v
7c3ea54b-618b-49bd-8432-d9918e41e646,Cohiba,Cohiba Behike BHK 52,Cuba,,Robusto,cohiba-behike-bhk-52-2
c7548a7a-830d-4238-bd83-4b53cc1841c6,Cohiba,Cohiba Black Churchill,Dominican Republic,19.09,Churchill,cohiba-black-churchill
d0cf4cff-5673-41f2-b2d0-43b7eb59e05b,Cohiba,Cohiba Corona Minor,Dominican Republic,10.49,Petit Corona,cohiba-corona-minor-1
b3d664c3-c751-435d-8318-1f9de3b3ab88,Cohiba,Cohiba Behike BHK 56,Cuba,,Toro,cohiba-behike-bhk-56-1
a9a7d408-a6d3-4672-b12b-5fddb4459df2,Cohiba,Cohiba Maduro 5 Genios,Cuba,,Toro,cohiba-maduro-5-genios-5
a6712c8d-cfbf-483b-9fd8-96b7b5459819,Cohiba,Cohiba Behike BHK 52,Cuba,,Robusto,cohiba-behike-bhk-52-3
29f07c1e-fa8c-4761-8aea-6c52612f2a19,Cohiba,Cohiba Behike BHK 56,Cuba,,Toro,cohiba-behike-bhk-56-2
899c181f-62d1-441b-b900-68911abb615c,Cohiba,Cohiba Behike BHK 54,Cuba,,Toro,cohiba-behike-bhk-54-1
5a9f88bc-6d27-4c11-b876-5376a8642b6a,Cohiba,Cohiba Robusto Tubo,Cuba,,Robusto,cohiba-robusto-tubo
816709f1-de7d-4d4f-a137-8f895ea81249,Cohiba,Cohiba Nicaragua N60,Nicaragua,14.99,Grande,cohiba-nicaragua-n60-2
53fa66a7-840b-4630-b6ca-748e391eea55,Cohiba,Cohiba Lancero,Cuba,,Panetela,cohiba-lancero-8
714b1f98-57bd-4997-b144-41ab5cd14874,Cohiba,Cohiba Siglo I,Cuba,,Petit Corona,cohiba-siglo-i-4
b3192485-c829-4230-afad-15d9c0392947,Cohiba,Cohiba Robusto Supremos Edición Limitada 2014,Cuba,,Robusto,cohiba-robusto-supremos-edici-n-limitada-2014
6f6c925b-3fb0-4752-b0e5-91c0f223599e,Cohiba,Cohiba Nicaragua N50 En Crystale,Nicaragua,12.99,Robusto,cohiba-nicaragua-n50-en-crystale
131a39de-dbbe-4071-8d8d-67e74105cd67,Cohiba,Cohiba Robusto Supremos Edicion Limitada 2014,Cuba,,Robusto,cohiba-robusto-supremos-edicion-limitada-2014
ad9be572-5e7d-4f5e-9a51-7ccbba5fdfc1,Cohiba,Cohiba Esplendido,Cuba,,Churchill,cohiba-esplendido-9
00f49dab-41c9-477c-9865-1946bd2b4bf0,Cohiba,Cohiba Nicaragua N45,Nicaragua,9.99,Miscellaneous,cohiba-nicaragua-n45-3
fba465ec-cd48-4217-b441-9bb12141bf26,Cohiba,Cohiba Nicaragua N60,Nicaragua,14.99,Grande,cohiba-nicaragua-n60-3
98162ef1-a24b-4ba5-a981-89112a6dfd5d,Cohiba,Cohiba Nicaragua N50 En Crystale,Nicaragua,12.99,Robusto,cohiba-nicaragua-n50-en-crystale-1
19b5fa4c-29e1-47e0-bdb5-9c27c2306368,Cohiba,Cohiba Nicaragua N54,Nicaragua,13.99,Toro,cohiba-nicaragua-n54-1
a53c6bed-237c-4c64-a230-adefbbd7dceb,Cohiba,Cohiba Churchill,Dominican Republic,18.99,Churchill,cohiba-churchill-2
